,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,O*NET-SOC Code,round O*NET-SOC Code
n000517,-3.076526421939605,0.7549275520994428,3.3019193016254023,43.69906816213037,11.233145857228202,30.154640619604763,15.758679984091582,12.214304711168408,-13.531111020874034,-5.276962591025909,48.52227000764003,-14.952205475857383,-28.45857101779994,1.3959572384152734,-11.94124570133652,172051.01,172051.0
n000518,-3.922097218255941,2.9291457580071287,16.863752829136683,13.35041968785286,-28.415569563493392,-0.11605121594460677,-11.586990082601755,39.972649709290025,-3.3625719440843427,-11.13691629678844,-7.360033895656162,-2.6151609591815044,14.248611951265007,10.910843461098924,-12.983227225675208,172051.01,172051.0
n000519,-6.0839180025551,-14.083218518686564,-27.09284390867972,6.976813246515457,11.085295216140963,-12.035702440937573,11.206019125424906,12.338625228514651,0.964406530003303,-13.609741908235138,-37.52420765671071,-18.657075534480782,27.288953035679224,-6.152852504102049,31.966837749785576,172051.01,172051.0
n000520,-7.983201779223075,23.279498931376967,20.697422120354272,31.9198843531776,-13.613699724751543,-15.054060423036102,-32.44166615391191,13.418321245269274,1.1280368387635518,-25.42980076023083,20.618255584079442,-7.158093807337415,10.921973080864035,-34.479258794712734,33.13799139665247,172051.01,172051.0
n000521,4.690960337827075,12.157145793068986,38.66210451672742,-1.045271138450453,-11.145972894247322,-0.23586211022815418,19.13822175070746,6.10284120108368,27.940278704908305,-33.29531654491364,24.637627245190224,-18.35095895142741,22.59815543801204,-14.961688810866878,14.79463766992907,172051.01,172051.0
n000522,-14.878602583727826,-3.42477572607721,3.812582203625634,-34.77600879074027,-45.08739402621215,18.69341243125052,19.60009819030355,10.723061100597178,29.85493400909126,-5.677816462467347,-12.768706404304593,11.472523171775611,21.152965482077004,14.093142218521148,-4.647149638627526,172051.01,172051.0
n000524,0.7935123777338413,29.549901894004545,-1.598063396307311,1.0547598217631897,-47.30827452977075,-2.481525004163055,-38.71217934974291,23.279979308729246,-11.889790099671472,24.42869003397544,22.364815366592165,9.750331854727277,8.690198832532134,2.139044577622437,24.842149776569894,172051.01,172051.0
n000525,-23.23121843293932,21.329830031497174,-7.677949589970069,0.7079998306074384,-29.714553935503186,16.007290326733067,0.850853285429721,0.6974410341338091,12.558111882506198,21.51255932161506,14.782576911090041,-22.207088557400557,-37.22715838705053,-64.22360270087447,8.170396226405153,172051.01,172051.0
n000526,5.691123803360725,-28.401101517412172,19.76308063616071,-1.2806197799378622,17.841494854429737,39.381803541135824,-16.972620925981598,-24.577384313614516,1.7163074098167677,-6.895260022813644,34.57092356507046,13.804217294926072,4.662897504924848,51.411256035665666,-53.49477659872117,172051.01,172051.0
n000527,-6.37089808796966,24.68989068495054,0.5209740118339297,-2.3349600767198413,23.969345542534583,-9.653535014089112,11.092421465453075,-11.339875290579611,26.60472440807832,-19.816921617401125,37.64989739613755,-28.755020057522884,3.8303886736106247,-6.758880887634166,-2.5758561126390025,172051.01,172051.0
n000528,-34.26659942725185,-19.303868396330795,-48.01784510060386,-1.1754986802134335,-7.443879359577286,36.51822590374943,-20.532907593549126,13.026742045822825,21.898935351772376,20.713953047004733,11.210842423441106,9.625645416672613,39.20334289798796,4.256910239524186,-15.984980318952688,172051.01,172051.0
n000529,-11.18980407850501,-33.50720807413071,-33.328120864579084,4.209721210833358,-27.534277995101036,15.089114603854895,-3.5256556677564492,9.76964465706947,-2.3322648718231345,32.901269695338065,-11.449243793366204,2.8647824434991334,5.1234475238196335,-30.392915187291848,7.4316979625599044,172051.01,172051.0
n000530,18.663215547698293,31.185356210311586,22.936503061216893,-19.74289354856173,-27.0237786422042,-25.36538984064361,31.351599861760366,-42.6060395331311,13.999670902720833,13.184251209895546,-37.08037205763728,3.552977278185984,14.02433742028805,15.763766309786305,-2.6134073744864685,172051.01,172051.0
n000531,-2.5019997976014547,-45.70345943138697,-17.992843142188644,2.532540834284865,-10.314788130942034,18.44639484573319,-46.99114516799136,-5.780626325361571,53.524092214922,2.2493464268952623,-7.116877721347414,14.235758149831774,14.181889728612687,40.809889371815814,23.432586859448055,172051.01,172051.0
n000532,-8.999719843357923,-2.430447275017943,-9.557330637375927,-21.335014465046235,-0.32951118284776304,-17.498341717567733,7.441495678307921,34.462258592723295,41.05249096877916,-60.421694093360955,3.029520638258242,47.19432688406569,28.787025953309215,-21.422939588950946,14.006650863544278,172051.01,172051.0
n000533,8.083509672881734,-11.900083079517604,-18.297690174916685,-4.157903525910965,-2.7820472123076545,-5.828338508152128,25.18278222395941,-1.5751605692344697,26.880171522875916,1.731863457056076,5.943958591481595,-27.10983316466649,-17.8008072873129,-10.101113694810017,8.010681139739399,172051.01,172051.0
n000534,-16.87833194350086,30.770534116276995,1.2533461361172464,-3.9723158192853028,-7.45644152490596,42.81460565789829,5.1038791044865315,-3.745181939556954,34.0439456241495,-47.9618193466599,-0.5513682092721294,-17.631912992054218,18.663984786485386,-10.130185001651594,11.204827550453926,172051.01,172051.0
n000535,16.639575881593874,0.45688705168743615,-18.39534695840576,2.7593763021775146,24.145151478969765,-23.496602153371583,-20.53132020084289,41.20371320780108,-18.03139015418693,17.057365801211944,24.48382935090563,10.241764838159288,-14.387784810095116,8.957627622939947,14.129624283997893,172051.01,172051.0
n000536,-1.5526042949119554,6.643554548879349,8.606381710933444,-14.579822349941187,-32.87747407743873,6.555599206972511,-17.248219563189256,-15.11764715882206,-21.735031578131583,12.964410504411921,-28.837716996402854,12.537506998029718,-1.1325683181078152,-2.571509998241398,0.3038719182311442,172051.01,172051.0
n000537,46.36629441620208,17.08412956860454,-16.867335163028898,-8.350426835348,-19.43355217364483,26.534486314013233,-32.09058552478293,-6.737363465702972,-4.555563120529329,3.753806751436289,-0.6733300034397008,-23.38550680071158,9.526817171690034,-40.749496602607564,28.070408711592403,172051.01,172051.0
n000538,4.882898511235679,37.14071499094047,-15.02140313004864,-4.4773757949132085,5.022443840914256,1.1020129572801383,8.802786751393374,13.832062821338429,-13.187415419146753,27.40138000656076,-11.985547142575749,0.809261976396468,-25.78795880102013,-0.23330645865612976,-10.603744517297914,172051.01,172051.0
n000539,-14.925433354958335,44.920909850125284,-6.266857039534932,-32.03578803898948,8.785798676828486,2.5850066889114194,-10.604095024642584,6.92798631077001,2.79100746401436,29.253807716548348,-5.742038510868602,26.658123375575737,22.060179693409737,8.723035028182235,31.406134688730944,172051.01,172051.0
n000540,-20.95928093154903,1.3802403337414686,-39.14700012217508,-14.229810957810766,8.57234628893754,-3.68497548886575,20.61107140184652,41.041853331473305,17.89570845100311,-0.898343145267895,-12.36943907223639,-19.12951768602997,18.686674241204553,-0.35838581401120084,10.481953322882054,172051.01,172051.0
n000541,-39.654743894576356,28.489978243225153,-1.5891053838086358,-27.746183340290827,6.166900088013941,-18.609094674559802,24.256922778307246,4.77268466444915,-53.05752121139067,0.7397545252006801,8.752926389599438,-8.470200768863346,-2.516049992674092,0.7195076793937396,1.4037486876034704,172051.01,172051.0
n000542,27.799295020733265,-8.403769959124878,6.782306654638488,12.1794456013605,12.141306469886583,2.438700500157492,4.40485531245856,66.9426010411401,-60.586313432883365,-17.238568206232713,6.871992252014769,9.293325098033288,-1.2422019550292622,33.931155118506496,-28.130522168725452,172051.01,172051.0
n000543,26.886569771530947,-8.778086072990355,-5.975187122449027,15.92370266028948,-13.051557344004284,0.4355405793836997,0.6899204223860327,12.490609610472351,-9.482264999413308,-10.058549139272698,34.340068548517934,29.47511769953862,7.145282581204524,27.32034372573348,22.913147504406652,172051.01,172051.0
n000544,12.466211119211113,-8.509902179739942,-24.348380681402546,38.94575275024434,-15.935324168369899,7.954156469404575,29.73689828846152,34.54206885464189,37.348012785245686,-36.030027245470286,22.131588654315735,3.5305595198206787,-4.613264602494148,-16.659530501670503,20.226498574285948,172051.01,172051.0
n000545,54.62803391478812,-9.37104615490202,-49.44766808039081,15.445017127052429,2.0794396223508227,19.64694311662859,10.036975353330877,-21.77464444532219,56.761648174756345,-7.464829580399992,16.27767939198976,-33.43471280939153,-32.029143880615386,16.13974185321192,-9.969158729680377,172051.01,172051.0
n000546,-19.533648627325398,1.6703284387993926,0.4211638945690672,24.531169759205746,12.185546883703443,38.12136664236502,5.73013008010065,-11.760279378616959,56.02723992292757,22.65348910536937,-20.049902448777193,4.115460739562147,21.210279627985727,38.48334632660167,10.550077242404983,172051.01,172051.0
n000547,13.461635188300939,16.15020997602846,14.975433828302025,-9.555028193185404,16.239265864218844,6.724802403322662,33.30757299258595,22.67079737243091,18.905759121828215,5.295177591571513,-35.77061360825455,-42.20629226988586,12.302041984591627,12.069230502352337,25.033137602205,172051.01,172051.0
n000548,21.277513602016363,-7.667434804541562,-5.947974363041469,-9.879731302613106,19.470848129609287,-11.875022147814835,33.74099645952979,26.017245751578447,-6.897299813432015,2.521156357102752,4.3322597380148835,-12.349030368034219,-10.410876157680267,10.964702687548352,-15.602903937931828,172051.01,172051.0
n000549,-3.051872000519844,15.701739059977783,20.55706171667383,-42.39615528486968,-7.1780407232916765,11.878154692149149,6.325944112522191,35.02323481730694,25.37381865484926,-9.18732629034071,-7.065629235141589,29.26130246648647,-37.232201767805364,21.15686076651489,-28.670491637465044,172051.01,172051.0
n000550,-1.5697186864025428,-9.99344921991824,-18.228031641383836,22.044555627168343,-34.788496631101125,-18.612857367520725,13.724171694719232,-15.286314518562598,-24.24359276206567,-13.546776224410696,17.927079644458924,14.451814482319271,-2.8380720578727407,34.05887453159517,2.736999743705276,172051.01,172051.0
n000551,13.58142708700176,39.10545002892157,6.6828133641385765,-25.51722764572476,14.359987580184974,-18.30341956312243,20.582660703140252,42.122789334212236,7.725569364208612,35.32843417734956,-24.834289476060068,-23.458064733324964,20.00638937860336,42.69253702304052,-38.22646510930281,172051.01,172051.0
n000552,40.712893869765765,-0.6218099485887354,5.036776674228978,8.936281707388634,-31.45829726649031,19.862188267974503,-1.415933066325603,-13.927910238487923,-56.44898695908848,-9.742050970854544,2.9054102933176273,49.79162774798818,-7.982032120242037,5.290255077175245,1.456066784534206,172051.01,172051.0
n000553,-38.45547511811509,5.870230552260754,19.634472603588073,-5.004407197157275,-32.502169107328264,-17.660042922638162,-5.161277361728029,5.085619088383831,19.173767438309042,-8.021497066422617,-6.7706419076562225,2.8691699817055705,-6.929096032862029,19.027276221037745,20.95695158187099,172051.01,172051.0
n000554,-1.1513748934884287,-7.851630815910227,-6.293400234738577,-22.656924441286606,8.630416292849043,24.715674395137306,-8.227236810115915,-7.571834555897694,3.8390720181170637,-24.568681526795128,-21.528606291009396,23.398077332934765,-40.008343477517535,-6.305761271336377,5.57512884083159,172051.01,172051.0
n000555,6.9270649662762604,-5.132227586757779,-2.6798275963256035,-8.098902018311655,-8.37964318154412,20.867767245411862,-4.295165974634579,-26.088747519128557,10.283303392081418,-10.192666107110007,-20.73229805370111,-19.771979933172986,-23.035475714908657,-12.373933231797132,-7.424734082949999,172051.01,172051.0
n000556,24.612963857735664,8.374942147583024,16.990988056385664,-12.975495082424125,17.422646144716097,59.22757979012039,9.217917054405987,-17.8695133548727,-29.057417208216805,-44.346553505110016,-22.905686669911987,-19.889781612995346,11.10613212513227,9.33054005723221,7.924928890985723,172051.01,172051.0
n000557,-15.460187403258109,-1.9500500913354202,-21.02599344131453,5.680231384648588,39.01537663836821,-10.873140832569408,26.492044880401053,19.092973745812383,-6.5581644984246985,-12.557028633673045,-15.50893800775837,-0.05560119665805413,-21.687349615346,51.34909805893118,-27.415739642864466,172051.01,172051.0
n000558,-3.793082214404448,2.880486572571968,-28.711406548482774,13.229850411090794,-39.271557254099235,10.31166655107041,-8.218468217978744,16.880242324936283,-40.847119737265665,-31.540740716812593,28.756340638008318,34.54119427326654,4.554558046552112,4.13446291703931,27.3850513413027,172051.01,172051.0
n000559,4.4056816168990665,3.309275831724319,-7.8015706196251635,10.29449087357767,10.415006376134206,47.558152357738464,5.237064153211583,6.38915804355885,-53.812105983620434,-30.558185453300567,8.626388269531663,29.786983858393885,8.23301501122194,-17.545591840436344,-10.279793065506324,172051.01,172051.0
n000560,12.55119732589073,-12.899944023424332,12.585408625747354,35.02155499127115,-7.152241151026203,28.46600572165523,-2.5771712786097334,-6.271665115476345,6.8443872623217095,-8.5749710362394,-4.390259829596505,27.24266061357748,41.63812170272478,-2.498098161942356,14.689009091559456,172051.01,172051.0
n000561,-30.180982449699236,4.105813900102573,-0.7665478350470205,2.6725658533192966,-4.278421681786725,2.0611803161128086,-14.83309654982802,9.705329237021695,10.433212623574457,-17.57577954839195,-22.02336646157644,-8.512231765730746,34.51544877632982,17.03777677105531,25.57567291403378,172051.01,172051.0
n000562,21.70574732490993,4.999153098213917,-22.25937164514766,-23.828462264021532,-12.310766629027336,-19.522300538853095,59.98479074382149,16.62776153571241,14.426291067990292,7.4999847220104146,1.303661439324878,11.33163054237961,-35.40312201944191,0.652685218326229,33.01163503644832,172051.01,172051.0
n000563,-16.58379634973606,-19.522518690158755,-48.961650351734086,2.676080631787433,11.240422081357163,18.83100352040579,0.07743125469637713,7.669294162224795,-31.71310954373248,35.28837945528784,40.271861785070776,-1.0080260788050526,8.295519558657684,-16.092137295723994,-15.486759108460504,172051.01,172051.0
n000564,3.2604087826610506,20.110276217404625,-22.62598403910305,-12.137112574675895,-23.351414581820393,40.842106507444896,-33.69939281301758,30.216412128878023,6.609512830569185,-8.061362948435077,-63.28767085862478,-0.6493474314526347,4.091359999009024,-11.36290422787705,20.609823759914494,172051.01,172051.0
n000565,-24.801366575698726,-1.359818588676815,-7.96556046518122,29.930013820550542,-25.764358909338334,-10.485779667086572,-26.858158767563957,-21.500507820071523,0.6313381459782167,-15.242790315763541,6.063947471850231,18.771586607421217,-17.410027430696825,-14.749162181862978,-8.750758844314449,172051.01,172051.0
n000566,-14.737515848124524,5.565042069742221,24.36774113527732,27.71903888329116,27.359183351675355,0.5882524594172123,-27.583260817557182,-0.07536231864017107,15.909955221232952,-13.985608613027669,16.123811332720003,5.84117620689557,-18.815074205895,-18.4889504726362,-18.25717212340026,172051.02,172051.0
n000567,-1.8204504657849974,-11.933537967156706,-53.78010966248,7.382673996616239,-6.7589191641394395,6.386507989253353,10.324339374003207,13.276135926924404,22.309189019709073,-3.7816785660652483,-17.3894298419294,-13.621409424876681,3.975708165605433,-31.671865711558468,73.29332141371749,172051.02,172051.0
n000568,-34.86782204802411,5.983689131316668,-2.9715621870675633,11.37236133074305,-6.16858143100596,32.32366474235842,-13.067259199513776,1.4534268920586113,-19.753267152084405,-11.441224489540211,19.589708051217464,-8.682455177506853,0.3099281802162812,-52.43518869796461,12.789201049842758,172051.02,172051.0
n000569,-19.836550490856716,7.575944453731361,22.293955516941132,-26.08236996752133,27.08663320431959,17.624492008591076,9.014221579340072,-22.65517478099614,16.894516002580378,-17.0369098858879,3.493671769590149,12.353165032851019,-9.265966688673467,-50.07844295030943,33.273998321475496,172051.02,172051.0
n000570,-6.994855798597999,-12.700536251113302,-5.277205031566341,47.97829446719089,-2.234516667880438,-6.473994880596575,-11.905070573361138,17.25224426923613,-33.6909019629085,12.363061266181534,23.47749440394552,4.79784044673673,-30.860473472633352,11.397255629960991,23.227815775439606,172051.02,172051.0
n000571,16.272547419241885,40.3381649573596,-44.88888885056793,-2.8035421558034725,-16.77475783066326,-8.99625190245195,-16.89994288210437,38.62563955220386,13.995653580170295,-49.94764331246519,-15.198417105745715,-29.602681279589877,1.1785607692222757,19.864435618857126,3.0486899831501937,172051.02,172051.0
n000573,-35.14983650305745,14.540340377288253,-14.503018605362232,-9.05865247355018,-40.15394496310523,16.367593371735634,11.627619950278334,32.61983606426088,-22.570024902733735,17.804000669645816,-0.868885604653099,-28.351444809559435,36.813410502152244,-9.52973253253605,12.836493323951546,172051.02,172051.0
n000574,7.511643439951997,10.622425909176938,-27.0347282396477,-12.007416456041225,42.34388109115681,7.525918199146012,-4.034926327977329,-6.04256890835574,21.74939044649997,8.99721500381759,8.257171207000411,-21.057833554603,17.819866876877988,-7.6953013395522,-9.96413297156449,172051.02,172051.0
n000575,-2.2871632985181938,2.1982179619086235,-39.18820663665517,-22.75460722734212,-19.335669229350945,0.5720959519377087,-26.643592900711376,-10.402847618925152,12.470995447039384,6.63489754236423,-7.905676461521457,-4.683056795059971,28.374281438680004,-13.215860815226232,-12.144454951310204,172051.02,172051.0
n000576,-46.687207393588764,47.75928759149985,-49.30610877230404,-15.61142483328041,-14.456486525530389,11.585424592759413,-13.439174324551729,-12.101981143379431,-38.36362113244296,18.249010883880565,-12.440932558506438,-10.251477229361056,-45.284215667194765,-35.80188166483361,-9.573653003927278,172051.02,172051.0
n000577,-10.872495285579664,31.915986667771225,-26.048413958117706,-20.3246853818755,21.594289263024905,-13.146345314322955,9.788029230398793,-10.830458341719591,62.588732236729015,-8.5057587268575,18.975583871499495,-7.2448522630251535,-24.470512730646718,-7.816618213082476,24.7825627855675,172051.02,172051.0
n000578,3.174575227232359,6.282112356637551,17.524962035236662,-13.206871252703948,17.361068547977236,1.7682198281980785,-12.451155316114697,25.735212440506093,-18.862624080293397,-31.463089454671525,-4.0105711410737515,-72.25369174965095,-1.302453718136134,-13.152098706409033,-16.142303765401362,172051.02,172051.0
n000579,24.3600942515701,-29.121228169435756,-37.563965358790554,1.1195824066667228,3.846447068364435,8.580714562987435,-2.4806109846428415,6.430525990830665,-6.196957229083591,4.187769460204029,-16.559963840809203,-27.89677465136169,-11.711798998126717,-31.206540770853696,-6.929438497676095,172051.02,172051.0
n000580,14.087118329945756,23.55432120795383,-38.35336344082826,20.197676687140145,-17.591777852027896,-24.320174084189297,-19.501659041426823,6.349121809646732,-36.30943310396782,3.9041392883580266,11.697491627630443,0.17046386056572826,-15.19582765224928,-45.63140550618884,23.308201934108126,172051.02,172051.0
n000581,-4.915435459880398,-6.5838829081128045,-23.381615350733973,-23.48468500294544,15.6349354997473,41.12970215803079,14.639669477541988,-31.133736089641754,6.21708623785192,-4.240335850158625,-6.639553722007413,-8.622609500236802,-13.662157694024673,-11.197117762303359,-11.19344189698282,172051.02,172051.0
n000582,16.491588443539285,19.962454535378445,26.70355751029441,-33.7670555746578,-2.8254427828983313,12.427555822887372,-8.890605979986518,-8.693384987558627,-8.803306900443939,35.95669245237352,-39.50564826722652,-38.188695672783105,-0.5735309360882668,18.26781771458875,15.304497493293981,172051.02,172051.0
n000583,-29.585200948240253,-27.597847524704907,1.1343803582966379,-2.791400291391289,-25.576477522217353,-34.122026488104034,-16.43123695740849,3.0304864578730255,6.77295665791539,-22.360655018361086,20.01057910393216,-17.97749931940767,8.104892511659365,18.78885705401498,25.693664564724152,172051.02,172051.0
n000584,-14.448877699832732,-2.9818737952772594,-20.99898294917267,27.531147363239157,11.77489103395565,-39.8935605403284,44.70255687566811,4.958605074157168,-23.111284129314196,27.312445929712524,-4.840512016613721,-9.586845529070015,-3.0192501624561143,-23.65054227425207,-1.0075653714083954,172051.02,172051.0
n000585,-37.87917264747885,-17.008053777608605,24.765910156719542,-38.114469053116785,-19.953154674429353,-1.253970515617048,-6.312706103030052,-3.342431865041455,-19.516211425939346,18.85377698273968,27.11956797836593,36.87147806542216,-20.19634099565521,-1.2755609532706047,-14.03167536287921,172051.02,172051.0
n000586,-40.085879809136635,31.728009222649067,-39.58587284709967,-25.858990652500857,-7.3893683516137445,5.899763552587199,14.65723391927124,-6.0468345245076245,1.082838789136836,-10.0752213332191,-20.375280152837107,16.80787462870857,30.464741313275155,-11.952602809276785,57.70430786456001,172051.02,172051.0
n000587,1.7605325515704644,-26.151945888146155,-2.424375765710589,18.440623548853385,-34.14875105539385,18.557608767028015,16.222993104441464,15.285468459505855,13.479818795605198,11.410585445971034,-9.933903088623659,-28.631163947472185,12.963981378116266,8.76908889076197,-2.4700139641881176,172051.02,172051.0
n000588,-29.456062743108763,10.5256848976056,-12.655774066128883,7.277160568351727,-35.43185433489628,0.3202136367403714,-29.488685873237003,-7.246784557644405,-28.94291506217382,-21.783216078624562,11.690558538315948,14.701493315501592,4.889430660632166,31.83200044021272,-19.152835298595537,172051.02,172051.0
n000589,-17.033487747038055,-19.771003140477568,23.68725334496652,-9.265889812532851,-3.234342653147637,-26.977617457409423,8.623081249752186,17.16122572454868,-0.9908127554129075,11.722308721595965,18.049536831155876,-1.3699536258672222,41.74183880414038,-13.87771361201185,15.134885400241027,172051.02,172051.0
n000590,-1.426540722682767,6.346799748572392,0.4079414143850095,30.53996764455874,-3.5887804272695347,-16.79335382543706,10.450695331765106,6.603217884997735,-2.1021489725365115,-15.46288427537368,30.94533133074438,-17.32348815894595,-47.101190731602486,2.466214714089855,31.104827185955184,172051.02,172051.0
n000591,-8.4979730007777,-28.580725307667258,-16.343974006289066,-5.684711585287743,-1.3634153794364359,-9.668300452171184,15.426384717573965,47.63962099512853,4.8679801833810945,-18.604681216502513,5.336429693433967,15.489312974263635,30.614557649181936,7.034194083195198,15.134008593003434,172051.02,172051.0
n000592,-32.18573181571706,14.543964755284126,-16.90326450551997,16.002239351878615,22.894523104137004,-22.133507947540906,15.08962595043817,-1.0670711427197317,-0.08776553356906691,4.37758883614339,-5.464304486909061,22.759847641804434,17.0161823198434,-14.4492509123655,-20.732057065133496,172051.02,172051.0
n000593,-24.62027532290487,-22.880275032973007,28.73259520522725,-24.806250319109985,3.7440516172223153,11.45203145987824,11.94172357826393,8.792372306410241,-24.911103778833926,53.79781641397196,-20.489751125296245,-4.980532270367014,-14.71396677003741,5.293758321121839,-12.887822129533863,172051.02,172051.0
n000594,-9.68944076865918,16.83661047966547,-10.819396569830074,18.16745014826267,34.75549191536093,25.071916017671015,1.7539477706497202,-13.550519431451729,-5.03656646857446,-2.022485065438215,-12.374505044499486,9.629131317765374,22.55254184902822,18.370970999227364,39.44156769742685,172051.02,172051.0
n000595,-15.95090965284681,-7.512871348233628,-11.664930526276168,0.7305367401458819,-12.214687359365275,18.768731105772076,23.7322696693735,-2.94327640976322,19.224525754973598,-8.798954948139572,-13.323696470263403,-9.541592327792625,6.975003355451216,-13.575968279441778,-13.58560828254455,172051.02,172051.0
n000596,-12.497907551641998,16.656848044562715,20.087842664174552,-10.560937447321631,21.166381514109254,-27.074253421344515,6.9163513210685945,-8.574169678249056,-4.071942342825656,-2.120462348065034,-34.952639397593806,-19.55809879225305,27.821480545688882,-7.369422224009117,25.455040776379445,172051.02,172051.0
n000597,17.781096106218072,-6.3131312792185765,33.99470110257779,8.62861692091999,-13.224910950067917,-32.56012875468211,25.815214774449846,-44.57670584023444,-4.265259530499311,22.130677827852317,-35.645217864574015,3.0184868036022254,-10.771746407142594,-26.714014774642273,-15.543270436376954,172051.02,172051.0
n000598,10.148147957555047,-3.249871109457559,-32.93685989118433,11.927488675527766,-15.753765497166206,8.693209320248087,0.40620466834940583,-6.574688241992587,8.45624524531235,9.557943367181352,18.676652153573897,12.689664681635938,28.68399876468357,-4.608095181394072,-8.335471226192592,172051.02,172051.0
n000599,-11.365837947996777,10.792485693761929,25.97522444617009,2.859881121434649,-7.280727378075836,-2.76925018978712,-25.519343895132916,2.808721330940214,13.834213847954402,-10.620314965040922,28.45093986460429,18.858468189732072,51.28932055150382,-32.15509986900938,-30.237227686434828,172051.02,172051.0
n000600,-23.383371768779554,28.24031642683072,-15.696177542861008,27.38750116387716,-9.27833960434831,23.48308100336626,-1.9760471403103148,-0.029776789302136453,-24.581294002852257,2.2041184625458303,-49.02220569532136,-3.7082422564891795,-35.471637341739786,14.279828004959212,-12.624256842487991,172051.02,172051.0
n000601,-2.582181998649502,6.120402433636105,-28.353872631449136,25.84071841080619,20.076237648087794,1.0083486252005496,-53.35169158162509,-19.66278704444993,-2.6193062009829893,-9.046210056202321,12.725364508455808,-1.1355858823327623,28.674128725572828,-15.907972380391154,-26.809259881299198,172051.02,172051.0
n000602,-15.630270185654883,25.041174483571492,10.688277272370343,14.843665724157114,10.686459674802267,11.50244184035114,-30.754696738598525,-46.397081444917625,-5.6835254042019105,-10.256176313071164,26.940978227228005,-12.667780959607564,4.829095515027659,12.034243402642632,31.768611571112046,172051.02,172051.0
n000603,-6.441089175587894,27.39212031501893,36.0534555782873,17.98324560444374,-19.9725811228793,13.783829756790254,-10.596743651885069,8.145265783315965,34.05622490904064,-17.810203464296393,0.3678761153498844,-49.77866196334515,-23.875460686604168,-9.45432537405265,27.887782437794268,172051.02,172051.0
n000604,3.009213872393027,7.080231593457654,-30.898263105327473,6.511093166791603,-21.799370898634283,-36.632095076976775,12.839457278799834,-26.935996022964833,-3.9680450821387367,42.93504428676299,-15.56276461129671,25.487525478977997,-29.824442933323425,-2.9587676317276417,-13.121362414077375,172051.02,172051.0
n000605,-37.618057340835726,16.703502962244766,9.80028364772902,-15.898490991537965,-2.9060717849734297,3.2749447456757395,-25.996476998498203,20.32130747995623,-25.98494368358309,-12.932466331859573,1.7942771246932794,34.056096381088295,10.904047509415049,-15.459510638604236,-18.294776566777344,172051.02,172051.0
n000606,2.3718923394307465,-26.345108083654267,-4.35958812744545,-30.325620618528742,-7.723463998390443,-22.91201411250733,19.97205284172935,-32.508053548975006,-52.837693041994626,24.300128933487173,-2.342230430430111,-2.1009571954308157,20.947139367774085,15.602547971260028,38.9861404766232,172051.02,172051.0
n000607,43.21142404556546,-23.348420014525043,5.0074475113762,-7.903446670133129,-10.83218968533138,5.286137608274586,-17.242559089758178,22.205597289879055,9.168558290565496,26.847737890596996,17.8815190069219,14.41864997928741,4.869422138937456,31.211080022670128,-24.8411000341932,172051.02,172051.0
n000608,19.38717629881272,-8.909166101692577,-49.506066223319664,22.52441271516475,0.35772451381099846,-20.823191559219666,-38.466622650820476,-23.43451878022381,49.37107786503735,-23.208782144905754,0.0840053812233581,5.892775418841971,-27.51875405645277,-16.181959455245124,-2.7552459654331587,172051.02,172051.0
n000609,19.22756939068464,4.450022454604261,-33.83298347378036,-30.903947249678403,-3.339430731819889,35.472863378852516,-11.748693808379437,-42.09171276799831,1.1777459389153062,3.1656112530336724,-3.327112549764058,15.810861361526834,15.733875929162508,1.2147740135407186,11.833143410774868,172051.02,172051.0
n000610,-14.940393278458814,-4.5763797666937265,-14.623912965121571,45.730101305513465,2.8986575649648594,-7.360761829014294,-17.799924514769767,-35.163460138019396,7.832043027499674,12.054052330359907,15.800708435840937,28.168045802799053,-5.265414915908742,11.203879369461852,9.135882313578808,172051.02,172051.0
n000611,-15.913180370451173,-10.312390604412357,-0.7087597360880369,18.08204928692779,-1.0297525668532703,15.612573722266466,-39.7410394563065,-50.04185765967777,-7.408650062191228,-0.24387909116070938,11.843694829095078,-3.506459663429513,29.259793372275432,-2.6864399849012504,-39.826091002274666,172051.02,172051.0
n000612,27.202920828567017,18.261726772384385,-3.7606942394139553,19.93675450794928,26.20704673096329,23.61215684132761,10.446386956678273,2.5911589045513073,-30.142068652555103,-3.895809757659645,16.5843041621423,26.071293157851343,22.557615974281415,-7.828048955837762,-33.0956173458367,172051.02,172051.0
n000613,28.588701532512502,0.2287592661326019,-12.539288577489785,-44.10937097969013,-23.647865964793812,55.920183305930856,13.166557414723515,-1.1129591105414547,30.194244878795708,30.83180519525046,8.098689078233795,-7.263223359114765,-27.798671566944357,-2.010962073702215,28.072191399617196,172051.02,172051.0
n000614,36.2922563020508,6.090876749098548,-14.391931791123472,18.406477847319138,-10.408436892656352,6.033007755374955,14.285386967049021,3.7423660895733404,-12.051993984996265,-23.887675032264816,-15.450562861506342,-41.8288437439556,33.44711608152682,-7.883055114783129,-17.715341993877487,172051.02,172051.0
n000615,-37.98875791351311,4.351841915134517,-39.195705208246636,5.470476490859696,27.057402021687324,-19.997820955153024,-10.693618236773407,20.18771460929931,11.836043157516213,-43.25481188071933,-12.737160360082475,40.95889526963911,-1.5013743223560234,10.640125238303394,-29.07364917723414,172051.02,172051.0
